beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
district s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Popa Savu,79 - 81,"etaj 5, S.C. WIEE Romania S.R.L, Strada Popa Savu 79 - 81, București, Romania",44.4661129,26.0846865,True,179132
directia generala de pasapoarte,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,010436,Strada Nicolae Iorga,29,"Strada Nicolae Iorga 29, București 010436, Romania",44.4473283,26.0939763,True,179132
directia generala de asistenta sociala si protectia copilului sector 4,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,042082,Strada Ion Enache,1A,"Strada Ion Enache 1A, București 042082, Romania",44.3803191,26.1371495,True,179132
directia generala de asistenta sociala si protectia copilului secor 6,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,061019,Strada Cernișoara,38,"Strada Cernișoara 38, București 061019, Romania",44.43842919999999,26.0226221,True,179132
departamentul pentru energie,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Splaiul Independenței,202E,"Splaiul Independenței 202E, București, Romania",44.441697,26.068797,True,179132
dc communication,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Uranus,150,"Strada Uranus 150, București, Romania",44.4197004,26.0836574,True,179132
daw benta romania srl,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,011136,Șoseaua Nicolae Titulescu,119,"Șoseaua Nicolae Titulescu 119, București 011136, Romania",44.4523195,26.0736251,True,179132
coral s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Schelului de sus,26,"Strada Schelului de sus 26, București, Romania",44.460265,26.1187009,True,179132
consstar construct srl,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,,,"Sos. Viilor, 33, Bucuresti-Sector 5, Bucuresti, 50156, București, Romania",44.4147466,26.0855758,True,179132
comisia nationala de prognoza,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,010024,Strada Cristian Popișteanu,4,"2, Comisia Națională de Prognoză, Strada Cristian Popișteanu 4, București 010024, Romania",44.4378829,26.09948529999999,True,179132
colegiul national gheorghe lazar,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,050018,Bulevardul Regina Elisabeta,48,"Bulevardul Regina Elisabeta 48, București 050018, Romania",44.43495919999999,26.0903577,True,179132
colegiul medicilor veterinari din romania (cmv),RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,077160,Strada Ilioara,16,"Strada Ilioara 16, București 077160, Romania",44.4333828,26.0806723,True,179132
"colegiul economic ""virgil madgearu""",RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Bulevardul Dacia,34,"Bulevardul Dacia 34, București, Romania",44.4464483,26.100819,True,179132
cntee transelectrica sa,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030786,Strada Olteni,2-4,"Strada Olteni 2-4, București 030786, Romania",44.4291486,26.10940579999999,True,179132
club roman international,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Jiului,161,"Strada Jiului 161, București, Romania",44.4855512,26.057792,True,179132
centrul national romania digitala,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,Strada Italiană,22-24,"Strada Italiană 22-24, București 030167, Romania",44.4384041,26.1065642,True,179132
"centrul medical de diagnostic, tratament ambulatoriu si medicina preventiva",RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Washington,8-10,"Strada Washington 8-10, București, Romania",44.4551993,26.0908681,True,179132
centrul de resurse juridice,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Arcului,19,"Strada Arcului 19, București, Romania",44.4188109,26.1338895,True,179132
casa nationala de pensii publice,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,Strada Latină,8,"Strada Latină 8, București 030167, Romania",44.43875449999999,26.1139072,True,179132
casa nationala de asigurari de sanatate (online 6),RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030634,Calea Călărași,248,"Bloc S19, Calea Călărași 248, București 030634, Romania",44.43138570000001,26.1360911,True,179132
asociatia vest unio,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Frumoasă,31,"Strada Frumoasă 31, București, Romania",44.4484814,26.08606109999999,True,179132
confectii metalice srl,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,032368,Strada Nicolae Teclu,,"Strada Nicolae Teclu, București 032368, Romania",44.40469799999999,26.202896,True,179132
asociatia sprijin pentru viata,RO,Romania,project,,,,,,,Romania,Bucharest,Bucharest,Bucharest,,,,"Bucharest, Romania",44.411936,26.1000394,True,179132
asociatia sfantul stelian,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Calea Griviței,192,"Calea Griviței 192, București, Romania",44.4550587,26.0629231,True,179132
asociatia romana promediator,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,Aleea Negru Vodă,,"Aleea Negru Vodă, București 030167, Romania",44.4277704,26.1066287,True,179132
asociatia romana pentru reciclare - rorec,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,010992,Strada Sevastopol,24,"Strada Sevastopol 24, București 010992, Romania",44.4494718,26.085711,True,179132
asociatia romana de consiliere si sprijin,RO,Romania,project,,,,,,,Romania,Bucharest,Bucharest,Bucharest,,,,"Bucharest, Romania",44.411936,26.1000394,True,179132
asociatia romana a carnii,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,,,"Bd. Bucurestii Noi, 118, Bucuresti-Sector 1, Bucuresti, 012366, București, Romania",44.4899,26.0354,True,179132
asociatia patronatul tinerilor intreprinzatori din,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,Strada Spătarului,30,"Strada Spătarului 30, București 030167, Romania",44.43954240000001,26.1138357,True,179132
asociatia pas in doi,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,Bulevardul Hristo Botev,17,"Bulevardul Hristo Botev 17, București 030167, Romania",44.43353080000001,26.1095727,True,179132
asociatia oraselor din romania,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,011753,,,"Strada Argentina nr. 33, parter, ap. 1, București 011753, Romania",44.4543219,26.0893192,True,179132
asociatia oamenilor de afaceri din romania,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,,,"Spl. Independentei, 54, Bucuresti-Sector 5, Bucuresti, 50085, București 030167, Romania",44.43365,26.08817,True,179132
asociatia medicala romana,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,,,"Str. Perlea Ionel, 10, Bucuresti-Sector 1, Bucuresti, 010209, București 030167, Romania",44.4355847,26.0875438,True,179132
arhivele nationale,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,050013,Bulevardul Regina Elisabeta,49,"Bulevardul Regina Elisabeta 49, București 050013, Romania",44.4344873,26.0920179,True,179132
architected business solutions s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,050471,Bulevardul Eroii Sanitari,19,"Bulevardul Eroii Sanitari 19, București 050471, Romania",44.434207,26.075555,True,179132
aras - asociatia romana anti-sida,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,050471,Bulevardul Eroii Sanitari,49,"Bulevardul Eroii Sanitari 49, București 050471, Romania",44.433916,26.072388,True,179132
apt resources & services srl,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Clucerului,82,"Strada Clucerului 82, București, Romania",44.4643241,26.0770519,True,179132
blue point it solutions srl,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,077160,Șoseaua Olteniței,87-99,"nr., Șoseaua Olteniței 87-99, București 077160, Romania",44.39330640000001,26.1229877,True,179132
bg hardware & software,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Ion Voinescu,17,"Strada Ion Voinescu 17, București, Romania",44.42451810000001,26.1271343,True,179132
azayo trade,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,031823,Aleea Marius Emanoil Buteică,9,"Aleea Marius Emanoil Buteică 9, București 031823, Romania",44.41519299999999,26.137819,True,179132
avangarde technologies consulting s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,,,"Str. Cetatea Veche, 2, Bucuresti-Sector, Bucuresti, 41022, București, Romania",44.38279000000001,26.10512,True,179132
autoritatea nationala pentru reglementarea si monitorizarea achizitiilor pubice,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Foișorului,2A,"Strada Foișorului 2A, București, Romania",44.4223195,26.1231112,True,179132
autoritatea nationala pentru cercetare stiintifica,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,010362,Strada D. I. Mendeleev,21-25,"Strada D. I. Mendeleev 21-25, București 010362, Romania",44.44438220000001,26.0960802,True,179132
autoritatea de audit,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,010731,,,"Calea Griviței 6-10 Etaj 3, București 010731, Romania",44.4444825,26.08921299999999,True,179132
auto vision srl,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,020752,,,"Strada Episcopul Radu nr. 43, Corp C1, et. 2, ap. 6, București 020752, Romania",44.44689400000001,26.120248,True,179132
atlas company s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,013686,Șoseaua București-Ploiești,135,"Șoseaua București-Ploiești 135, București 013686, Romania",44.528928,26.069741,True,179132
anre,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,Strada Constantin Nacu,3,"ANRE, Strada Constantin Nacu 3, București 030167, Romania",44.437177,26.108326,True,179132
american experience s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,010572,Calea Dorobanți,,"Calea Dorobanți, București 010572, Romania",44.44762309999999,26.09957039999999,True,179132
am&t constructii metalice s.r.l.,RO,Romania,project,,,,,,,Romania,Bucharest,Bucharest,Bucharest,,,,"Sector 3, Bucharest, Romania",44.4309555,26.1776533,True,179132
allimep est s.r.l.,RO,Romania,project,,,,,,,Romania,Bucharest,Bucharest,Bucharest,,,,"Sector 3, Bucharest, Romania",44.431002,26.178593,True,179132
allied engineers grup s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Teheran,2,"Strada Teheran 2, București, Romania",44.4640306,26.0908952,True,179132
all generating s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Drumul Săbăreni,28,"Drumul Săbăreni 28, București, Romania",44.4725445,26.01795449999999,True,179132
agentia nationala pentru ocuparea fortei de munca,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,40303,Strada Avalanșei,20-22,"Strada Avalanșei 20-22, București 40303, Romania",44.4166868,26.1117214,True,179132
agentia nationala pentru ocupare a fortei de munca,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,40303,Strada Avalanșei,20-22,"Strada Avalanșei 20-22, București 40303, Romania",44.4166868,26.1117214,True,179132
agentia nationala de integritate,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Bulevardul Lascăr Catargiu,15,"Bulevardul Lascăr Catargiu 15, București, Romania",44.4481071,26.0940038,True,179132
agentia nationala de administrare fiscala,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Măriuca,14,"Strada Măriuca 14, București, Romania",44.3825657,26.13286249999999,True,179132
"agentia de dezvoltare comunitara ""impreuna""",RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Slobozia,31,"Strada Slobozia nr 31, sector, 4, Strada Slobozia 31, București, Romania",44.4194323,26.089021,True,179132
aerotravel s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,023963,Strada Mântuleasa,31,"Strada Mântuleasa 31, București 023963, Romania",44.4367374,26.1139534,True,179132
adn birou de arhitectura s.r.l,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,,,"Str. Minulescu Ion, 46, Bucuresti-Sector 3, Bucuresti, 031216, București, Romania",44.4172,26.1183,True,179132
aceti s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,050196,Strada Inginer Ștefan Hepiteș,16a,"Strada Inginer Ștefan Hepiteș 16a, București 050196, Romania",44.40902000000001,26.09286,True,179132
academia romana,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,010071,Calea Victoriei,125,"Calea Victoriei 125, București 010071, Romania",44.4458436,26.08913739999999,True,179132
abc trading co s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,,,"Cal. Serban Voda, 43, Bucuresti-Sector 4, Bucuresti, 040203, București 030167, Romania",44.42250000000001,26.1028,True,179132
casa de traduceri s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030591,Strada Teodor Ștefănescu,,"Strada Teodor Ștefănescu, București 030591, Romania",44.4340482,26.1097166,True,179132
c&r audit s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030922,,,"Str. Invingatorilor, 24, Bucuresti-Sector 3, Bucuresti, 030922, București 030922, Romania",44.429785,26.130814,True,179132
brainstorming consulting,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Făinari,45,"Strada Făinari 45, București, Romania",44.45056899999999,26.119647,True,179132
bortun olteanu consultanta s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Gheorghe Lazăr,21,"Strada Gheorghe Lazăr 21, București, Romania",44.43810799999999,26.087004,True,179132
asociatia institutul roman de training,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,010991,,,"Strada Sevastopol 17C, parter, București 010991, Romania",44.4502979,26.086014,True,179132
asociatia help autism,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,040183,,,"Strada Episcop Chesarie Nr. 6 Sector 4, București 040183, Romania",44.422147,26.0928901,True,179132
asociatia femeilor din romania,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,011753,,,"Strada Argentina nr. 33, parter, ap. 1, București 011753, Romania",44.4543219,26.0893192,True,179132
asociatia donit,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,052034,Strada Dârste,4,"nr, Strada Dârste 4, București 052034, Romania",44.403608,26.095328,True,179132
asociatia community links,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Splaiul Independenței,202H,"Splaiul Independenței 202H, București, Romania",44.4421364,26.0666876,True,179132
"asociatia centrul de resurse si formare in profesiuni sociale (crfps) ""pro vocatie""",RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Dornei,53,"Strada Dornei 53, București, Romania",44.4709547,26.0465884,True,179132
asociatia around life,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,012835,Strada Almaș,16,"Strada Almaș 16, București 012835, Romania",44.485235,26.031522,True,179132
asociatia agentia de monitorizare a presei,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,010237,Calea Plevnei,10C,"nr. 98, Calea Plevnei 10C, București 010237, Romania",44.4386717,26.0767636,True,179132
"asociatia ""romano butiq""",RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,Strada Edgar Quinet,7,"Strada Edgar Quinet 7, București 030167, Romania",44.435571,26.0991018,True,179132
"asociatia ""hr management club""",RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030167,Strada Culmea Veche,2,"Strada Culmea Veche 2, București 030167, Romania",44.4336693,26.1101486,True,179132
"asociatia ""centrul roman de initiative""",RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,Strada Constantin Dobrogeanu Gherea,,"Strada Constantin Dobrogeanu Gherea, București, Romania",44.4915363,26.0768002,True,179132
ascendis team s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,077190,Bulevardul Ion Ionescu de la Brad,2,"Bulevardul Ion Ionescu de la Brad 2, București 077190, Romania",44.4954137,26.0781761,True,179132
s.c. romelectro s.a,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,,,"Bd. Lacul Tei, 1-3, Bucuresti-Sector 2, Bucuresti, 020371, București, Romania",44.4580117,26.1069613,True,179132
s.c. prosoft ++s.r.l. bucuresti,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,050196,Strada Inginer Ștefan Hepiteș,16a,"Strada Inginer Ștefan Hepiteș 16a, București 050196, Romania",44.40902000000001,26.09286,True,179132
s.c. promond s.r.l,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,,,,"Bd. Pallady Theodor, 7, Bucuresti-Sector 3, Bucuresti, 032253, București, Romania",44.4121,26.1687001,True,179132
s.c. perfect tour s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,030967,Bulevardul Decebal,14,"Bulevardul Decebal 14, București 030967, Romania",44.4288177,26.1343419,True,179132
