Date,Price,Open,High,Low,Change %
"Nov 08, 2013",1.1979,1.1993,1.2017,1.193,-0.13%
"Nov 07, 2013",1.1995,1.1896,1.205,1.1868,0.79%
"Nov 06, 2013",1.1901,1.1906,1.1938,1.1877,-0.05%
"Nov 05, 2013",1.1907,1.1811,1.1918,1.1809,0.79%
"Nov 04, 2013",1.1814,1.1803,1.1833,1.1792,0.05%
"Nov 01, 2013",1.1808,1.1805,1.1846,1.1794,-0.01%
"Oct 31, 2013",1.1809,1.1676,1.1822,1.1667,1.13%
"Oct 30, 2013",1.1677,1.1672,1.1691,1.1653,0.03%
"Oct 29, 2013",1.1674,1.1709,1.1712,1.1642,-0.32%
"Oct 28, 2013",1.1711,1.1713,1.174,1.1695,0.00%
"Oct 25, 2013",1.1711,1.1738,1.1761,1.1703,-0.25%
"Oct 24, 2013",1.174,1.173,1.1755,1.1684,0.06%
"Oct 23, 2013",1.1733,1.1779,1.179,1.1717,-0.40%
"Oct 22, 2013",1.178,1.1798,1.1829,1.1761,-0.19%
"Oct 21, 2013",1.1802,1.181,1.1837,1.1797,-0.09%
"Oct 18, 2013",1.1813,1.1819,1.1849,1.1802,-0.06%
"Oct 17, 2013",1.182,1.1783,1.1837,1.1765,0.30%
"Oct 16, 2013",1.1785,1.1829,1.1856,1.1775,-0.37%
"Oct 15, 2013",1.1829,1.1784,1.1843,1.1768,0.36%
"Oct 14, 2013",1.1786,1.1776,1.1795,1.1765,0.03%
"Oct 11, 2013",1.1782,1.1807,1.1819,1.1747,-0.23%
"Oct 10, 2013",1.1809,1.1796,1.1815,1.177,0.10%
"Oct 09, 2013",1.1797,1.1847,1.1864,1.1779,-0.45%
"Oct 08, 2013",1.185,1.1849,1.1873,1.1804,-0.01%
"Oct 07, 2013",1.1851,1.1812,1.1865,1.18,0.36%
"Oct 04, 2013",1.1808,1.1862,1.1876,1.1794,-0.47%
"Oct 03, 2013",1.1864,1.1945,1.1955,1.1845,-0.70%
"Oct 02, 2013",1.1948,1.197,1.2003,1.1927,-0.21%
"Oct 01, 2013",1.1973,1.1963,1.2004,1.1951,0.06%
"Sep 30, 2013",1.1966,1.1971,1.1986,1.1918,0.26%
"Sep 27, 2013",1.1935,1.1889,1.1959,1.1873,0.36%
"Sep 26, 2013",1.1892,1.1886,1.1916,1.1859,0.03%
"Sep 25, 2013",1.1888,1.1875,1.1909,1.1834,0.09%
"Sep 24, 2013",1.1877,1.1888,1.1892,1.1832,-0.11%
"Sep 23, 2013",1.189,1.1814,1.1902,1.1805,0.46%
"Sep 20, 2013",1.1835,1.1846,1.1876,1.1819,-0.11%
"Sep 19, 2013",1.1848,1.1938,1.195,1.1841,-0.77%
"Sep 18, 2013",1.194,1.1901,1.1974,1.19,0.29%
"Sep 17, 2013",1.1905,1.1919,1.1938,1.1885,-0.13%
"Sep 16, 2013",1.1921,1.1928,1.1947,1.1901,-0.18%
"Sep 13, 2013",1.1942,1.1882,1.197,1.1876,0.48%
"Sep 12, 2013",1.1885,1.1879,1.1917,1.1864,0.02%
"Sep 11, 2013",1.1883,1.1856,1.1929,1.1845,0.21%
"Sep 10, 2013",1.1858,1.184,1.1875,1.1826,0.15%
"Sep 09, 2013",1.184,1.1871,1.1892,1.1831,-0.17%
"Sep 06, 2013",1.186,1.1881,1.1919,1.1838,-0.19%
"Sep 05, 2013",1.1883,1.1827,1.1895,1.1809,0.44%
"Sep 04, 2013",1.1831,1.1812,1.1871,1.1804,0.14%
"Sep 03, 2013",1.1814,1.1781,1.1841,1.1773,0.25%
"Sep 02, 2013",1.1784,1.1718,1.1805,1.1717,0.47%
"Aug 30, 2013",1.1729,1.1707,1.174,1.1687,0.17%
"Aug 29, 2013",1.1709,1.1637,1.1725,1.1632,0.58%
"Aug 28, 2013",1.1641,1.1605,1.1667,1.1554,0.28%
"Aug 27, 2013",1.1608,1.1648,1.1655,1.1592,-0.37%
"Aug 26, 2013",1.1651,1.1634,1.1662,1.1622,0.16%
"Aug 23, 2013",1.1632,1.1669,1.171,1.1621,-0.33%
"Aug 22, 2013",1.1671,1.1723,1.1733,1.1654,-0.45%
"Aug 21, 2013",1.1724,1.1675,1.176,1.1654,0.40%
"Aug 20, 2013",1.1677,1.1731,1.174,1.1658,-0.50%
"Aug 19, 2013",1.1736,1.1723,1.1751,1.1703,0.09%
"Aug 16, 2013",1.1725,1.1715,1.1735,1.1685,0.05%
"Aug 15, 2013",1.1719,1.169,1.1764,1.1666,0.22%
"Aug 14, 2013",1.1693,1.1645,1.1728,1.1624,0.38%
"Aug 13, 2013",1.1649,1.1623,1.1715,1.1611,0.19%
"Aug 12, 2013",1.1627,1.1621,1.1658,1.1613,0.09%
"Aug 09, 2013",1.1616,1.1609,1.1635,1.1598,0.03%
"Aug 08, 2013",1.1612,1.161,1.1639,1.1593,-0.01%
"Aug 07, 2013",1.1613,1.1532,1.1659,1.1452,0.68%
"Aug 06, 2013",1.1534,1.1581,1.1604,1.1527,-0.42%
"Aug 05, 2013",1.1583,1.1515,1.1594,1.1495,0.63%
"Aug 02, 2013",1.1511,1.1446,1.154,1.1431,0.54%
"Aug 01, 2013",1.1449,1.143,1.1522,1.1399,0.14%
"Jul 31, 2013",1.1433,1.1487,1.1496,1.1386,-0.48%
"Jul 30, 2013",1.1488,1.1561,1.1572,1.1481,-0.67%
"Jul 29, 2013",1.1566,1.1573,1.1602,1.156,-0.15%
"Jul 26, 2013",1.1583,1.1591,1.1621,1.1572,-0.09%
"Jul 25, 2013",1.1593,1.1601,1.1651,1.1565,-0.09%
"Jul 24, 2013",1.1603,1.162,1.1647,1.1584,-0.17%
"Jul 23, 2013",1.1623,1.1645,1.1656,1.1612,-0.23%
"Jul 22, 2013",1.165,1.1607,1.1656,1.1604,0.28%
"Jul 19, 2013",1.1617,1.1612,1.1643,1.1584,0.00%
"Jul 18, 2013",1.1617,1.1589,1.1629,1.1562,0.22%
"Jul 17, 2013",1.1591,1.1515,1.161,1.1474,0.63%
"Jul 16, 2013",1.1519,1.1559,1.1572,1.148,-0.35%
"Jul 15, 2013",1.1559,1.1553,1.1589,1.1537,-0.02%
"Jul 12, 2013",1.1561,1.1589,1.1614,1.1551,-0.29%
"Jul 11, 2013",1.1595,1.1566,1.1616,1.1499,0.25%
"Jul 10, 2013",1.1566,1.163,1.1663,1.155,-0.57%
"Jul 09, 2013",1.1632,1.1615,1.1648,1.1532,0.13%
"Jul 08, 2013",1.1617,1.1607,1.163,1.1586,0.12%
"Jul 05, 2013",1.1603,1.1669,1.1679,1.1553,-0.59%
"Jul 04, 2013",1.1672,1.1742,1.1751,1.1581,-0.61%
"Jul 03, 2013",1.1744,1.1673,1.1791,1.1657,0.58%
"Jul 02, 2013",1.1676,1.1646,1.1692,1.1632,0.24%
"Jul 01, 2013",1.1648,1.168,1.1702,1.1636,-0.38%
"Jun 28, 2013",1.1693,1.17,1.1709,1.1636,-0.09%
"Jun 27, 2013",1.1704,1.1767,1.178,1.1676,-0.56%
"Jun 26, 2013",1.177,1.1784,1.181,1.1761,-0.15%
"Jun 25, 2013",1.1788,1.1762,1.1806,1.1743,0.20%
"Jun 24, 2013",1.1764,1.1737,1.1792,1.1702,0.13%
"Jun 21, 2013",1.1749,1.1729,1.176,1.1688,0.14%
"Jun 20, 2013",1.1732,1.1646,1.1744,1.1636,0.72%
"Jun 19, 2013",1.1648,1.1677,1.1709,1.1636,-0.27%
"Jun 18, 2013",1.1679,1.1758,1.1768,1.1644,-0.68%
"Jun 17, 2013",1.1759,1.1764,1.1803,1.1749,-0.06%
"Jun 14, 2013",1.1766,1.1751,1.1782,1.1712,0.11%
"Jun 13, 2013",1.1753,1.1752,1.1802,1.1703,-0.02%
"Jun 12, 2013",1.1755,1.175,1.1808,1.1741,0.01%
"Jun 11, 2013",1.1754,1.1745,1.1766,1.169,0.06%
"Jun 10, 2013",1.1747,1.1775,1.1784,1.1733,-0.16%
"Jun 07, 2013",1.1766,1.1776,1.1791,1.1718,-0.10%
"Jun 06, 2013",1.1778,1.1763,1.1801,1.1731,0.11%
"Jun 05, 2013",1.1765,1.1704,1.1779,1.1693,0.50%
"Jun 04, 2013",1.1707,1.1715,1.1738,1.168,-0.09%
"Jun 03, 2013",1.1717,1.1693,1.177,1.1685,0.21%
"May 31, 2013",1.1693,1.1669,1.1731,1.1653,0.17%
"May 30, 2013",1.1673,1.1687,1.1707,1.1624,-0.17%
"May 29, 2013",1.1693,1.1697,1.1712,1.1631,-0.06%
"May 28, 2013",1.17,1.1675,1.1709,1.1667,0.17%
"May 27, 2013",1.168,1.169,1.1721,1.166,-0.15%
"May 24, 2013",1.1698,1.1676,1.1719,1.1626,0.16%
"May 23, 2013",1.1679,1.1701,1.1721,1.1662,-0.21%
"May 22, 2013",1.1704,1.1739,1.1745,1.1637,-0.33%
"May 21, 2013",1.1743,1.1839,1.1848,1.1733,-0.83%
"May 20, 2013",1.1841,1.1829,1.1848,1.1766,0.21%
"May 17, 2013",1.1816,1.1851,1.1864,1.1809,-0.32%
"May 16, 2013",1.1854,1.182,1.1877,1.1811,0.27%
"May 15, 2013",1.1822,1.1772,1.1857,1.1759,0.41%
"May 14, 2013",1.1774,1.1788,1.1803,1.1737,-0.14%
"May 13, 2013",1.1791,1.1853,1.1862,1.1744,-0.29%
"May 10, 2013",1.1825,1.1841,1.1862,1.1815,-0.16%
"May 09, 2013",1.1844,1.1808,1.1863,1.1797,0.29%
"May 08, 2013",1.181,1.1837,1.1846,1.1776,-0.26%
"May 07, 2013",1.1841,1.1884,1.1894,1.1807,-0.38%
"May 06, 2013",1.1886,1.1871,1.1906,1.1829,0.10%
"May 03, 2013",1.1874,1.1888,1.1898,1.1831,-0.15%
"May 02, 2013",1.1892,1.1799,1.19,1.1783,0.75%
"May 01, 2013",1.1803,1.1793,1.1827,1.1766,0.05%
"Apr 30, 2013",1.1797,1.183,1.1871,1.1781,-0.30%
"Apr 29, 2013",1.1833,1.1879,1.1901,1.182,-0.40%
"Apr 26, 2013",1.1881,1.1857,1.1909,1.1834,0.18%
"Apr 25, 2013",1.186,1.1729,1.1891,1.1715,1.11%
"Apr 24, 2013",1.173,1.172,1.1772,1.1708,0.07%
"Apr 23, 2013",1.1722,1.1701,1.1752,1.1665,0.15%
"Apr 22, 2013",1.1704,1.1643,1.171,1.1633,0.30%
"Apr 19, 2013",1.1669,1.1704,1.1761,1.1648,-0.34%
"Apr 18, 2013",1.1709,1.169,1.1723,1.1658,0.15%
"Apr 17, 2013",1.1692,1.1661,1.1721,1.1574,0.27%
"Apr 16, 2013",1.166,1.1717,1.1734,1.1627,-0.52%
"Apr 15, 2013",1.1721,1.1695,1.1744,1.1693,0.15%
"Apr 12, 2013",1.1703,1.1735,1.1783,1.1691,-0.32%
"Apr 11, 2013",1.174,1.1728,1.1759,1.1711,0.10%
"Apr 10, 2013",1.1728,1.171,1.174,1.1679,0.13%
"Apr 09, 2013",1.1713,1.1722,1.1757,1.1679,-0.06%
"Apr 08, 2013",1.172,1.1794,1.1816,1.1715,-0.73%
"Apr 05, 2013",1.1806,1.1779,1.181,1.1735,0.24%
"Apr 04, 2013",1.1778,1.1779,1.1858,1.173,-0.03%
"Apr 03, 2013",1.1782,1.1773,1.1808,1.1766,-0.02%
"Apr 02, 2013",1.1784,1.185,1.1871,1.1767,-0.62%
"Apr 01, 2013",1.1857,1.1861,1.1891,1.1837,-0.04%
"Mar 29, 2013",1.1862,1.1849,1.1874,1.1841,0.06%
"Mar 28, 2013",1.1855,1.1835,1.1884,1.1794,0.12%
"Mar 27, 2013",1.1841,1.1786,1.1854,1.178,0.44%
"Mar 26, 2013",1.1789,1.1807,1.1822,1.1763,-0.14%
"Mar 25, 2013",1.1806,1.1745,1.1827,1.1678,0.67%
"Mar 22, 2013",1.1728,1.1763,1.1788,1.1699,-0.28%
"Mar 21, 2013",1.1761,1.167,1.178,1.1658,0.74%
"Mar 20, 2013",1.1675,1.1732,1.174,1.1624,-0.45%
"Mar 19, 2013",1.1728,1.1651,1.1759,1.1642,0.56%
"Mar 18, 2013",1.1663,1.1703,1.1722,1.1636,0.92%
"Mar 15, 2013",1.1557,1.1596,1.1629,1.1545,-0.34%
"Mar 14, 2013",1.1597,1.1512,1.1614,1.1506,0.71%
"Mar 13, 2013",1.1515,1.1435,1.1543,1.143,0.65%
"Mar 12, 2013",1.1441,1.1434,1.1471,1.1368,0.09%
"Mar 11, 2013",1.1431,1.1477,1.1492,1.1426,-0.42%
"Mar 08, 2013",1.1479,1.1454,1.1528,1.1434,0.20%
"Mar 07, 2013",1.1456,1.158,1.1585,1.1447,-1.00%
"Mar 06, 2013",1.1572,1.159,1.1604,1.1557,-0.19%
"Mar 05, 2013",1.1594,1.1601,1.1649,1.1578,-0.05%
"Mar 04, 2013",1.16,1.1558,1.1612,1.1537,0.49%
"Mar 01, 2013",1.1543,1.1607,1.1616,1.1511,-0.56%
"Feb 28, 2013",1.1608,1.1536,1.1627,1.152,0.62%
"Feb 27, 2013",1.1536,1.1579,1.1598,1.1518,-0.41%
"Feb 26, 2013",1.1583,1.1591,1.1663,1.156,-0.23%
"Feb 25, 2013",1.161,1.1403,1.1625,1.134,0.41%
"Feb 22, 2013",1.1563,1.156,1.1622,1.1519,0.00%
"Feb 21, 2013",1.1563,1.1466,1.1589,1.1418,0.78%
"Feb 20, 2013",1.1474,1.1519,1.153,1.1406,-0.43%
"Feb 19, 2013",1.1524,1.1582,1.1628,1.151,-0.53%
"Feb 18, 2013",1.1585,1.1613,1.1624,1.1559,-0.23%
"Feb 15, 2013",1.1612,1.1596,1.1662,1.1578,0.13%
"Feb 14, 2013",1.1597,1.1553,1.1648,1.1535,0.38%
"Feb 13, 2013",1.1553,1.1642,1.1667,1.1513,-0.76%
"Feb 12, 2013",1.1641,1.1681,1.1711,1.1583,-0.38%
"Feb 11, 2013",1.1685,1.1823,1.1826,1.1661,-1.14%
"Feb 08, 2013",1.182,1.1724,1.1841,1.1714,0.83%
"Feb 07, 2013",1.1723,1.1579,1.1743,1.1541,1.22%
"Feb 06, 2013",1.1582,1.1527,1.1609,1.1516,0.47%
"Feb 05, 2013",1.1528,1.1662,1.1691,1.1507,-1.16%
"Feb 04, 2013",1.1663,1.1494,1.1671,1.1485,1.38%
"Feb 01, 2013",1.1504,1.1675,1.1682,1.147,-1.49%
"Jan 31, 2013",1.1678,1.1646,1.1693,1.1631,0.26%
"Jan 30, 2013",1.1648,1.1677,1.169,1.1617,-0.27%
"Jan 29, 2013",1.168,1.1663,1.1727,1.1657,0.15%
"Jan 28, 2013",1.1663,1.1712,1.1724,1.1644,-0.66%
"Jan 25, 2013",1.174,1.1801,1.1818,1.171,-0.54%
"Jan 24, 2013",1.1804,1.1893,1.1921,1.1787,-0.79%
"Jan 23, 2013",1.1898,1.1888,1.1936,1.1872,0.07%
"Jan 22, 2013",1.189,1.1887,1.1959,1.1844,0.02%
"Jan 21, 2013",1.1888,1.1902,1.1939,1.1871,-0.26%
"Jan 18, 2013",1.1919,1.1957,1.1968,1.1905,-0.37%
"Jan 17, 2013",1.1963,1.2042,1.2051,1.1948,-0.66%
"Jan 16, 2013",1.2043,1.2074,1.2098,1.2017,-0.25%
"Jan 15, 2013",1.2073,1.2013,1.2098,1.2005,0.46%
"Jan 14, 2013",1.2018,1.2069,1.2081,1.2007,-0.58%
