beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
agrupamento de escolas de moimenta da beira,PT,Portugal,project,,Norte,,,,,Portugal,Viseu,,Moimenta da Beira,3620-304,Avenida Doutor João Lima Gomes,3,"Avenida Doutor João Lima Gomes 3, 3620-304 Moimenta da Beira, Portugal",40.9797816,-7.6135522,True,180710
agrupamento de escolas de moimenta da beira - centro de formacao de associacoes de escolas do douro e tavora,PT,Portugal,project,,Norte,,,,,Portugal,Viseu,,Moimenta da Beira,3620-304,Avenida Doutor João Lima Gomes,3,"Avenida Doutor João Lima Gomes 3, 3620-304 Moimenta da Beira, Portugal",40.9797816,-7.6135522,True,180710
"agrupamento de escolas de monserrate, viana do castelo",PT,Portugal,project,,Norte,,,,,Portugal,Viana do Castelo,,Viana do Castelo,4904-860,Avenida do Atlântico,,"Av. do Atlântico, 4904-860 Viana do Castelo, Portugal",41.693069,-8.841407499999999,True,160919
agrupamento de escolas de monte da ola,PT,Portugal,project,,Norte,,,,,Portugal,Viana do Castelo,,Vila Nova de Anha,4935-370,Rua do Monte de Ola,257,"R. do Monte de Ola 257, 4935-370 Vila Nova de Anha, Portugal",41.66900489999999,-8.782886099999999,True,160904
agrupamento de escolas de montemor-o-velho,PT,Portugal,project,,Centro,,,,,Portugal,Coimbra,,Montemor-o-Velho,3140-909,Largo Nossa do Desterro,,"Largo Nossa do Desterro, 3140-909 Montemor-o-Velho, Portugal",40.18119830000001,-8.6744689,True,061007
agrupamento de escolas de mortagua,PT,Portugal,project,,Centro,,,,,Portugal,Viseu,,Mortágua,3450-162,Rua Doutor Francisco Sá Carneiro,8,"R. Dr. Francisco Sá Carneiro 8, 3450-162 Mortágua, Portugal",40.3997328,-8.237216799999999,True,180806
agrupamento de escolas de murca,PT,Portugal,project,,Norte,,,,,Portugal,Vila Real,,Murça,,Rua Frei Dom Diogo de Murça,41,"R. Frei Dom Diogo de Murça 41, 5090 Murça, Portugal",41.4044422,-7.452857399999999,True,170705
agrupamento de escolas de nelas,PT,Portugal,project,,Centro,,,,,Portugal,Viseu,,Nelas,,Avenida Doutor José Pinto Loureiro,7,"Av. Dr. José Pinto Loureiro 7, 3520 Nelas, Portugal",40.5386023,-7.851713900000002,True,180903
agrupamento de escolas de nisa,PT,Portugal,project,,Alentejo,,,,,Portugal,Portalegre,,Nisa,6050-344,Rua Professor João Porto,46,"R. Prof. João Porto 46, 6050-344 Nisa, Portugal",39.5092049,-7.647297,True,121204
agrupamento de escolas de nuno de santa maria,PT,Portugal,project,,Centro,,,,,Portugal,Santarém,,Tomar,2300-484,Rua Lopo Dias de Sousa,,"R. Lopo Dias de Sousa, 2300-484 Tomar, Portugal",39.60615689999999,-8.403670000000002,True,141811
