"query_country_code","lau2_code","sum"
PL,PL216_212230303,54319760
IT,ITG14_084011,54310306
IT,ITF35_065078,54165927
PL,PL521_516310402,54157902
SK,SK042_522279,54156574
ES,ES705_35022,54079010
SK,SK022_513881,54064790
PL,PL315_306121409,54058402
AT,AT122_30401,54041613
PL,PL425_432660404,53910971
CZ,CZ053_580538,53884512
LV,LV009_0540200,53864486
ES,ES618_41053,53857146
PT,PT161_011003,53766260
PT,PT114_131215,53757224
SK,SK010_529311,53722752
PL,PL325_318351610,53679197
ES,ES120_33037,53667558
GR,EL644_27060201,53655858
PT,PT184_020511,53628705
HU,HU0517,53599304
ES,ES616_23060,53481305
PL,PL417_430592205,53404808
DE,DE242_09462000,53394782
ES,ES616_23092,53330859
PT,PT162_060313,53247585
PT,PT181_150103,53203340
PT,PT162_060322,53036680
PL,PL314_306110903,53022863
PL,PL634_622400502,52983564
LT,LT00A_1304,52967655
RO,RO423_86810,52947204
LV,LV008_0250000,52931236
BG,BG425_40909,52892239
PT,PT114_131716,52819005
IT,ITF46_071028,52794099
IT,ITG11_081012,52793137
ES,ES300_28127,52733497
PL,PL122_114262404,52715426
HU,HU1887,52683132
ES,ES613_14042,52681849
BG,BG344_35167,52670629
SK,SK041_525171,52652128
DE,DEG0N_16056000,52628919
PT,PT200_420314,52564931
PT,PT171_110618,52520448
ES,ES521_03099,52463374
ES,ES705_35019,52318052
PL,PL622_628561001,52260769
PT,PT150_080505,52221829
PL,PL217_212241603,52202455
PL,PL22A_224487601,52171379
LT,LT002_1902,52131760
IT,ITF47_072037,52028707
IT,ITF43_073013,51998138
GR,EL644_27060101,51982598
PL,PL418_430612105,51923611
FR,FR940_97412,51916846
PL,PL431_408130302,51816896
LT,LT00A_1321,51790706
LV,LV008_0500200,51771569
PL,PL216_212231304,51711549
ES,ES422_13071,51653340
LT,LT004_58,51614539
ES,ES709_38026,51576934
PT,PT182_121303,51565491
PL,PL631_622410201,51496491
IT,ITG14_084017,51429960
IT,ITF33_063041,51428878
FR,FR413_57463,51413558
CZ,CZ042_567256,51383603
RO,RO223_60847,51378666
IT,ITI18_051002,51361316
LT,LT002_1909,51359896
ES,ES514_43123,51249406
SK,SK042_599875,51221529
HU,HU3194,51173234
PL,PL228_224451309,51095209
GR,EL522_07060104,51062664
HU,HU1445,51018169
EE,EE004_0349,50890965
IT,ITH44_032006,50888666
SK,SK022_513610,50837947
PL,PL217_212241608,50818590
RO,RO116_139704,50780942
IT,ITF44_074007,50772519
FR,FR534_86194,50714878
DE,DEG09_16064046,50569508
ES,ES111_15019,50499862
SI,SI012_113,50486084
RO,RO317_151790,50465855
PL,PL515_502010101,50461438
GR,EL305_49010101,50456626
FR,FR910_97105,50336506
SK,SK041_520004,50319481
PT,PT113_131422,50246980
PL,PL418_430612107,50236989
PL,PL623_628551304,50227912
PL,PL217_212241613,50218915
DE,DEA41_05711000,50204714
PL,PL634_622400404,50200347
BG,BG422_65677,50134490
CZ,CZ071_589250,50107622
CZ,CZ063_568414,50095417
PL,PL634_622401502,49947967
HU,HU2895,49928671
DE,DEE09_15085370,49911236
IT,ITG11_081021,49902299
SI,SI016_054,49895298
ES,ES614_18122,49874404
FR,FR512_49007,49871601
IT,ITF35_065050,49788095
PL,PL314_306110908,49740723
RO,RO122_40492,49718280
SI,SI012_096,49716865
IT,ITF33_063006,49650338
IT,ITF33_063001,49630825
GR,EL302_47030101,49500115
PL,PL516_502021101,49498779
FR,FR232_76540,49465437
IT,ITF61_078044,49464960
FR,FR251_14118,49376001
ES,ES511_08205,49374458
LV,LV009_0110000,49357587
RO,RO122_40241,49292110
ES,ES300_28115,49273013
PL,PL631_622410801,49235523
CY,CY000_1012,49231376
PL,PL414_430583005,49191256
PT,PT112_030349,49186800
PT,PT16B_100616,49176720
PL,PL634_622401503,49164526
CZ,CZ053_571164,49143692
ES,ES708_35024,49133383
ES,ES432_10131,49102894
PL,PL516_502020301,49077536
ES,ES611_04102,49065743
ES,ES523_46131,49062264
CZ,CZ080_568686,48972951
PT,PT118_170350,48966763
HU,HU0667,48919075
LV,LV009_0460200,48899158
PT,PT162_060511,48810356
HU,HU3123,48701530
SK,SK031_517526,48698225
PL,PL326_318360306,48684756
GR,EL653_44030101,48679014
PL,PL623_628551803,48670279
MT,MT001_MT01129,48637965
GR,EL541_21010101,48578461
DE,DE721_06531005,48577592
IT,ITF22_070006,48572805
PL,PL325_318351601,48564457
PL,PL518_502042308,48544880
PL,PL432_408141102,48482134
SK,SK022_512842,48475270
PL,PL22A_224487401,48426782
FR,FR910_97117,48370733
ES,ES521_03133,48283822
SI,SI014_120,48219861
PL,PL345_320390401,48152078
ES,ES213_48013,48125561
IT,ITF34_064005,48023737
GR,EL302_47050000,47971521
IT,ITF46_071046,47871430
PL,PL418_430612114,47810147
GR,EL522_07060303,47785654
LT,LT003_5566,47752618
PL,PL521_516310101,47745854
AT,AT123_30201,47741987
ES,ES511_08113,47732306
ES,ES618_41069,47711239
IT,ITI32_042002,47690590
BG,BG311_10971,47633455
RO,RO424_155350,47632407
IT,ITI15_100005,47608117
ES,ES523_46244,47568287
PT,PT114_130804,47560378
SE,SE321_2281,47557246
PL,PL634_622400401,47546338
PT,PT171_110606,47512901
ES,ES413_24115,47499043
HU,HU1943,47479936
DE,DEE08_15084550,47473156
PL,PL227_224491101,47361147
PT,PT114_130601,47324755
CZ,CZ063_595209,47298901
FR,FR301_59183,47273086
SK,SK032_517097,47189286
PL,PL425_432660604,47187172
DE,DE711_06411000,47164559
GR,EL303_45050000,47147095
PL,PL432_408140910,47107682
IE,IE013_26014,47089918
ES,ES611_04066,47086496
GR,ELZZZ_99010000,47086474
PL,PL314_306110910,47064323
CZ,CZ031_552828,46995677
PL,PL314_306111701,46987604
FI,FI196_609,46960577
DE,DE252_09562000,46947834
PT,PT171_110632,46927457
LT,LT001_15,46903203
ES,ES523_46111,46818808
PL,PL324_318341302,46787644
HU,HU2203,46777145
PL,PL115_110170704,46728555
ES,ES612_11008,46663734
ES,ES114_36045,46635945
GR,EL543_18010105,46572370
GR,EL531_14020202,46568673
PL,PL217_212241614,46563206
CZ,CZ042_566438,46547441
IT,ITF47_072043,46518810
ES,ES300_28148,46491251
PT,PT114_131201,46478249
EE,EE008_0897,46477544
DE,DEG0B_16066092,46463316
IT,ITG16_086009,46362080
CZ,CZ032_561215,46347738
FR,FR940_97402,46309000
CZ,CZ042_564567,46255289
CZ,CZ051_562092,46219249
ES,ES511_08194,46208644
PL,PL634_622401107,46152763
CZ,CZ041_555428,46151355
SI,SI024_111,46142776
CZ,CZ080_598143,46142588
PT,PT112_030304,46102750
FI,FI1C1_853,46064370
DE,DE263_09663000,46001473
PL,PL621_628541509,45988213
ES,ES709_38017,45967145
FR,FR930_97304,45909712
ES,ES114_36039,45897910
GR,EL632_37040101,45890853
SI,SI023_128,45778491
GR,EL531_14030101,45727083
DE,DEG04_16054000,45711526
IT,ITF35_065002,45677893
HU,HU2387,45660369
BG,BG325_66425,45653061
CZ,CZ051_577626,45629645
ES,ES709_38011,45581915
ES,ES617_29075,45536162
PL,PL225_224440301,45487716
ES,ES612_11007,45469184
LT,LT002_1906,45425890
UK,UKF21_E05001789,45419810
IT,ITF47_072041,45303837
FR,FR411_54395,45250466
IT,ITF48_110009,45225993
PT,PT114_131205,45163553
DE,DEA32_05513000,45149207
LV,LV007_0801200,45128676
CZ,CZ052_579025,45128226
ES,ES114_36023,45118696
IT,ITI22_055032,45094999
PL,PL114_110150607,45035137
RO,RO122_40367,44942576
CZ,CZ072_592005,44922913
RO,RO216_161794,44881756
RO,RO314_100521,44878481
PT,PT114_131207,44858352
SI,SI016_009,44849341
GR,EL525_11020101,44840262
PL,PL217_212241604,44814154
FI,FI1C3_398,44797713
NL,NL226_0268,44778439
CZ,CZ042_567442,44777046
FR,FR301_59606,44715076
PL,PL217_212241606,44687300
SK,SK023_501026,44666929
EE,EE006_0566,44643377
PT,PT200_420104,44638063
ES,ES618_41065,44588149
IT,ITF47_072001,44562211
LV,LV007_0660200,44490407
HU,HU1794,44490241
PL,PL116_110181408,44410456
PL,PL312_306100201,44377850
PL,PL418_430612115,44369303
SI,SI022_053,44344031
GR,EL305_49050201,44283065
CZ,CZ080_508373,44257077
LT,LT003_25,44191230
PL,PL314_306110907,44109131
ES,ES612_11006,44010789
ES,ES521_03122,43981814
ES,ES431_06158,43971982
ES,ES615_21055,43958118
GR,EL651_40010401,43912667
PT,PT113_031248,43883500
PT,PT185_141408,43876062
IT,ITG17_087004,43872272
PL,PL635_622421605,43858797
PL,PL622_628561701,43819049
PL,PL615_604081003,43791974
PL,PL214_212200607,43772417
PL,PL229_224470502,43755375
ES,ES512_17079,43712991
ES,ES422_13082,43684960
RO,RO113_55008,43652475
CZ,CZ042_563102,43634821
PL,PL518_502042305,43633402
ES,ES618_41060,43603104
IT,ITH34_026086,43522764
DE,DE805_13005000,43505899
IT,ITF48_110003,43429077
HU,HU0926,43414529
SI,SI022_041,43377878
IT,ITF47_072017,43281998
HU,HU1752,43263118
BG,BG412_38978,43260498
IT,ITI12_046017,43247181
ES,ES521_03063,43242773
PL,PL634_622400508,43211125
PL,PL217_212241601,43188113
DE,DE40A_12065136,43186376
IT,ITF47_072019,43110595
PL,PL521_516310701,43069639
IT,ITF61_078138,43069579
HU,HU2657,43064396
IT,ITI19_052032,43049371
SI,SI017_017,43049090
DE,DE40B_12066304,42949148
GR,EL631_38030403,42944217
FR,FR302_62498,42936193
PT,PT162_060325,42859991
PT,PT171_110623,42814115
SK,SK021_504815,42779695
SK,SK010_529371,42639253
ES,ES613_14024,42575772
MT,MT001_MT01539,42528733
CZ,CZ080_507261,42470133
IT,ITF44_074008,42425678
HU,HU3073,42309599
PL,PL114_110150611,42309135
PT,PT16C_141913,42239155
SI,SI013_112,42226132
ES,ES613_14049,42208429
FR,FR213_51454,42190480
IT,ITF43_073008,42186699
ES,ES213_48044,42158998
PL,PL422_432631701,42137152
DE,DED2D_14626610,42123873
GR,EL612_22060201,42018606
FI,FI1D1_740,42005127
IT,ITF35_065056,41992584
PL,PL331_326520414,41988852
AT,AT323_50101,41983374
PL,PL621_628540703,41973599
FR,FR910_97120,41901849
GR,EL307_51040101,41895797
GR,EL301_46110301,41880523
PT,PT114_130805,41867909
UK,UKE32_E05001043,41824508
ES,ES111_15031,41818231
GR,EL631_38030401,41802940
PT,PT117_171407,41754539
PT,PT114_131503,41747231
PL,PL431_408130107,41745831
PL,PL324_318341308,41683994
FI,FI1D5_272,41664881
LV,LV007_0801000,41655875
HU,HU0492,41637237
PL,PL344_320380501,41581146
ES,ES613_14056,41555564
ES,ES618_41021,41544732
LT,LT00A_1303,41539380
ES,ES709_38015,41538108
EE,EE004_0183,41529362
GR,EL645_31010101,41526720
HU,HU0761,41518596
DE,DEA1A_05124000,41509920
DE,DEE0B_15088220,41453293
PL,PL324_318341307,41437611
PL,PL332_326531207,41394038
ES,ES521_03031,41313772
MT,MT002_MT02611,41271174
DE,DE40E_12069616,41244144
ES,ES421_02025,41232951
GR,EL522_07070000,41200317
HU,HU3255,41175069
PL,PL623_628550601,41120755
GR,EL302_47030201,41087356
PL,PL129_114291404,41029865
PL,PL12A_114300605,41023642
BE,BE211_11002,41010960
CZ,CZ080_599191,40966605
FR,FR261_21231,40943342
DE,DEA26_05358024,40893931
PL,PL622_628560901,40885524
ES,ES300_28903,40884613
FI,FI1D2_915,40874196
ES,ES618_41055,40811662
LV,LV007_0800800,40811499
PL,PL518_502042203,40798017
PT,PT300_310309,40797054
ES,ES614_18023,40782974
HU,HU0243,40769420
GR,EL622_32010101,40765354
GR,EL301_46120000,40728699
GR,EL543_18010501,40714144
PL,PL332_326530202,40709503
ES,ES111_15058,40695187
DE,DE405_12060052,40687712
ES,ES431_06149,40671357
ES,ES612_11014,40658717
SK,SK042_599883,40654173
SK,SK032_517381,40610604
PL,PL12A_114302801,40590150
HU,HU2135,40575909
PL,PL323_318330501,40515259
GR,EL623_35010601,40488556
BE,BE327_57081,40478770
FR,FR930_97305,40468376
CZ,CZ042_565229,40459150
PL,PL331_326520403,40446439
GR,EL611_26020101,40424449
PL,PL22A_224487001,40396669
IT,ITG19_089013,40389991
SK,SK041_520802,40386135
PT,PT162_060316,40319639
UK,UKL12_W05000068,40310367
ES,ES111_15061,40293440
SI,SI015_142,40282356
PT,PT200_430104,40264069
PL,PL214_212200617,40247607
DE,DE934_03354004,40231774
PT,PT161_011505,40113501
PL,PL418_430612103,40107119
GR,EL531_14020501,40082785
CZ,CZ080_554014,40029957
IT,ITI13_047014,39982540
HU,HU2810,39932776
PL,PL315_306121408,39899833
PL,PL326_318360805,39876929
PL,PL517_502030202,39854024
PL,PL416_430570803,39835582
PL,PL12A_114300504,39826113
ES,ES618_41086,39766384
FR,FR301_59599,39765316
HU,HU0768,39754276
PT,PT16B_111315,39689172
ES,ES618_41093,39676763
IT,ITG17_087011,39674043
DE,DE937_03357008,39672956
PT,PT115_130320,39639254
IT,ITF47_072046,39636619
IT,ITG19_089001,39549133
PL,PL416_430571204,39470145
ES,ES425_45115,39463034
HU,HU2731,39417866
LV,LV008_0360200,39409003
PT,PT171_110626,39341443
ES,ES616_23009,39311283
IT,ITH42_030129,39244107
PL,PL331_326520405,39172271
PL,PL12A_114303202,39154618
HU,HU0557,39144754
ES,ES414_34057,39140730
ES,ES613_14013,39140141
FI,FI1C4_286,39133811
CZ,CZ053_578347,39116908
PT,PT300_310702,39090690
PL,PL314_306110801,39060612
PL,PL114_110152004,39051182
PL,PL423_432640502,38954491
PL,PL225_224440205,38939109
DE,DE40D_12068320,38933638
ES,ES422_13053,38914004
IT,ITF44_074012,38907327
SE,SE322_2380,38905000
IT,ITF31_061049,38880862
PL,PL122_114263505,38834419
DE,DEA15_05116000,38817394
ES,ES709_38001,38797464
PT,PT113_030860,38778884
PT,PT111_160928,38767985
UK,UKC22_E05001131,38698670
FI,FI1C5_405,38690875
IT,ITF45_075016,38654325
DE,DEE0C_15089030,38628187
LT,LT002_1903,38626509
UK,UKN02_95II18,38612313
ES,ES709_38028,38593084
ES,ES617_29091,38578437
SI,SI012_087,38569730
FR,FR930_97307,38542077
SE,SE332_2580,38469580
PL,PL315_306120701,38423547
SI,SI024_090,38394142
LV,LV008_0420200,38333997
PL,PL215_212221101,38328212
UK,UKM32_S31000517,38314685
DE,DEA26_05358008,38275875
ES,ES114_36008,38230514
PL,PL621_628540304,38157989
PL,PL416_430570602,38154770
SE,SE331_2482,38150366
GR,EL522_07060206,38150266
PL,PL116_110181807,38107739
FI,FI1B1_049,38107465
BG,BG423_55302,38020559
UK,UKI12_E05000548,38000823
ES,ES614_18089,37998378
BG,BG424_67653,37993554
GR,EL304_48010000,37985875
PT,PT114_131704,37985403
IT,ITF48_110004,37980914
HU,HU2220,37975036
ES,ES523_46220,37971858
PL,PL418_430612111,37967577
LT,LT00A_1317,37959081
IT,ITF61_078091,37917453
FR,FR244_37261,37896928
FR,FR714_38185,37885944
PL,PL216_212230305,37881046
GR,EL542_20010101,37875017
PT,PT150_081103,37874391
PL,PL344_320380301,37845691
SI,SI011_059,37828494
PL,PL331_326520412,37819865
CZ,CZ031_545881,37812707
PT,PT113_131802,37794691
GR,EL302_47040000,37773773
PL,PL621_628540706,37756028
DE,DEE0C_15089305,37739059
PT,PT114_131310,37732826
LV,LV003_0980200,37683220
ES,ES412_09018,37682046
DE,DEG0B_16066063,37678873
ES,ES611_04029,37656808
CZ,CZ072_592731,37644732
PL,PL214_212201904,37629156
ES,ES111_15002,37598422
ES,ES613_14055,37584079
PL,PL217_212241605,37579617
PL,PL217_212241611,37537332
HU,HU1643,37435114
BG,BG315_43952,37427204
PT,PT168_090742,37421009
IT,ITF13_068028,37404881
IT,ITF45_075052,37389324
HU,HU2395,37374278
RO,RO223_60482,37366593
PL,PL326_318360302,37344191
ES,ES432_10121,37338861
PL,PL414_430582701,37326781
PL,PL315_306121405,37293399
ES,ES614_18021,37273816
PL,PL331_326520406,37261020
GR,EL302_47010000,37257822
SI,SI014_190,37257607
PT,PT183_070520,37255269
PT,PT163_100920,37249816
SK,SK022_505382,37244752
CZ,CZ063_547492,37242865
ES,ES511_08200,37229511
PT,PT182_120401,37224280
ES,ES511_08077,37196220
PL,PL214_212200605,37145666
SK,SK032_511218,37128055
NL,NL226_0202,37125537
PL,PL418_430612604,37097745
GR,EL523_09010101,37070783
ES,ES431_06088,37066906
IT,ITF33_063050,37064880
FR,FR532_17300,36956681
IT,ITG18_088003,36934786
PL,PL214_212200612,36915497
PL,PL129_114291215,36864946
CZ,CZ032_559521,36838861
SI,SI017_048,36806861
PL,PL117_110196301,36791665
PL,PL326_318360804,36754460
GR,EL644_27060301,36700160
PL,PL516_502020401,36689263
ES,ES417_42173,36671252
DE,DEA59_05966004,36666718
SK,SK041_524409,36657542
GR,EL432_72010101,36655769
ES,ES618_41034,36607432
CZ,CZ020_530905,36566975
SE,SE224_1280,36544927
IT,ITG26_091051,36538515
ES,ES612_11030,36517020
CZ,CZ072_585599,36506108
PL,PL314_306110904,36491685
ES,ES212_20902,36446486
CZ,CZ064_581283,36424350
HU,HU1971,36401220
IT,ITF45_075029,36400628
PT,PT16B_100603,36359383
FR,FR940_97408,36358846
DE,DED2D_14626110,36357854
PL,PL518_502041501,36342479
IT,ITF47_072032,36338593
ES,ES114_36051,36320793
PL,PL623_628551603,36318995
ES,ES432_10128,36315411
LV,LV007_0801601,36305945
SI,SI018_013,36292807
HU,HU0511,36292136
PL,PL518_502041302,36278784
PL,PL214_212200101,36272757
IT,ITF47_072031,36266517
DE,DE911_03101000,36254399
UK,UKK30_E05008275,36228030
HU,HU1435,36182856
PL,PL129_114291701,36167274
BG,BG341_57491,36099124
PT,PT171_110642,36095958
ES,ES521_03009,36023499
IT,ITF34_064038,36012696
HU,HU0486,35994595
MT,MT001_MT01335,35933497
ES,ES611_04003,35907660
PL,PL315_306121101,35905583
PL,PL326_318360307,35897662
DE,DE931_03351006,35881756
PL,PL517_502030201,35842810
ES,ES617_29038,35839644
ES,ES425_45161,35833367
PL,PL22C_224510801,35766097
ES,ES432_10076,35758224
ES,ES300_28049,35751304
SE,SE232_1480,35723408
SK,SK021_507440,35718129
PL,PL622_628560905,35686160
FR,FR514_72181,35654754
ES,ES300_28134,35632893
IT,ITG12_082006,35594195
PT,PT112_030342,35556779
CZ,CZ071_505587,35546852
PL,PL114_110150602,35506802
PL,PL129_114293402,35505685
PT,PT168_090741,35491958
PT,PT114_130801,35490016
PL,PL418_430612407,35474878
SI,SI024_040,35472971
IT,ITF33_063011,35439713
ES,ES611_04032,35437414
PL,PL215_212221002,35434400
PL,PL315_306121205,35424321
ES,ES614_18017,35400662
RO,RO211_20563,35391017
PL,PL518_502042002,35374251
ES,ES613_14007,35373290
PT,PT161_010513,35354390
CZ,CZ031_545392,35338989
HU,HU2493,35330727
PT,PT200_420508,35313316
PT,PT171_111102,35311087
PL,PL116_110181904,35305931
PT,PT182_121408,35289748
GR,EL624_36010101,35259801
PL,PL621_628541201,35259729
SK,SK023_504998,35252336
ES,ES705_35006,35197010
PL,PL129_114293403,35164269
PL,PL343_320370213,35159507
ES,ES114_36026,35149358
LT,LT002_1901,35147571
PT,PT115_130133,35130869
DE,DE40C_12067144,35119530
IT,ITG11_081006,35118001
SK,SK041_544051,35062665
PT,PT111_160919,34991840
GR,EL611_26040201,34984924
PL,PL326_318362004,34936034
PL,PL12A_114302101,34928667
PL,PL516_502021604,34863199
IT,ITF47_072038,34846065
PL,PL228_224451307,34821281
ES,ES613_14054,34813064
SI,SI023_036,34786383
UK,UKC22_E05001096,34765299
IT,ITI1A_053011,34749529
GR,EL301_46020000,34719653
SK,SK021_504203,34713759
IT,ITF47_072028,34712264
DE,DEG0P_16063003,34669008
PT,PT114_131505,34622328
HU,HU2240,34552647
PL,PL22C_224511401,34541415
PL,PL331_326520508,34483698
PL,PL129_114291211,34338842
PL,PL622_628560801,34270134
PT,PT113_030709,34241737
PL,PL12A_114302103,34215989
CZ,CZ020_534951,34208395
PL,PL344_320381405,34180100
DE,DEA54_05915000,34177537
PL,PL326_318361108,34124623
GR,EL613_24010701,34108400
FR,FR232_76451,34018877
CZ,CZ053_580031,34016246
CZ,CZ041_560570,33997953
CZ,CZ071_513750,33994551
ES,ES612_11035,33966793
UK,UKD31_E05000697,33962601
ES,ES422_13039,33956161
ES,ES616_23010,33951748
DE,DEA17_05119000,33936611
ES,ES521_03066,33922631
GR,EL652_42020101,33878029
PL,PL323_318331705,33815191
IT,ITF33_063032,33809069
PL,PL314_306110912,33798129
PL,PL214_212200601,33792145
PL,PL622_628561404,33780660
GR,EL633_39010101,33780512
PL,PL225_224441715,33778935
HU,HU0618,33776608
ES,ES241_22125,33738711
SI,SI011_029,33694905
PT,PT116_011309,33689366
BE,BE234_44021,33668823
ES,ES111_15017,33612949
PL,PL521_516310103,33569914
IT,ITF35_065154,33554460
PT,PT114_130615,33552202
PL,PL518_502041804,33531215
DE,DE80C_13056072,33492846
EE,EE008_0919,33477059
UK,UKE42_E05001420,33458085
LT,LT008_6111,33442588
CZ,CZ080_597180,33421590
PL,PL515_502012502,33403228
HU,HU1134,33401209
DE,DE40A_12065256,33348207
HU,HU1842,33315972
IT,ITG12_082021,33315765
GR,EL421_64010101,33314473
RO,RO315_92658,33309595
ES,ES112_27005,33294902
FR,FR422_68224,33290617
PL,PL12A_114303204,33261280
PL,PL216_212231809,33237465
PT,PT113_031234,33222030
UK,UKJ24_E05007607,33219588
PL,PL432_408141002,33219008
ES,ES618_41020,33193751
PL,PL216_212231801,33185818
PL,PL216_212231302,33170814
PL,PL314_306110905,33094716
PL,PL216_212231207,33092748
PL,PL129_114290802,33071487
PL,PL215_212221016,33041534
ES,ES709_38031,33033365
ES,ES300_28106,33032047
PL,PL314_306110906,33026090
GR,EL543_18010301,33000989
PL,PL417_430591504,32978466
ES,ES615_21005,32946405
ES,ES523_46235,32890888
ES,ES614_18183,32884379
EE,EE008_0854,32860696
PT,PT114_130810,32843838
PL,PL215_212221004,32837230
HU,HU2640,32825812
PL,PL324_318341301,32809175
PT,PT114_131701,32809131
IT,ITF33_063005,32804207
SI,SI022_012,32793439
PT,PT200_430102,32767279
PT,PT300_310302,32703578
SI,SI023_183,32697323
SI,SI011_063,32661656
FR,FR713_26362,32652577
DE,DE40C_12067120,32643933
EE,EE007_0735,32640777
PL,PL331_326520404,32622603
PL,PL12A_114300611,32597060
PL,PL418_430612113,32552812
CZ,CZ063_596973,32547377
CZ,CZ064_583120,32533039
LT,LT009_8201,32528495
PL,PL517_502030802,32489275
PT,PT171_110639,32433293
IT,ITG27_092050,32411753
PL,PL217_212241602,32405500
HU,HU2327,32363214
ES,ES431_06127,32358230
LV,LV005_0380200,32330026
RO,RO313_66081,32329563
PL,PL621_628540705,32328767
PL,PL331_326521005,32311984
DE,DEA28_05366028,32291430
BG,BG415_68789,32279542
SI,SI022_102,32260558
ES,ES421_02081,32234523
LT,LT00A_8101,32220212
PT,PT150_081602,32219978
ES,ES511_08096,32176500
HU,HU1365,32139418
LT,LT003_5536,32136200
GR,EL632_37040102,32127980
ES,ES617_29042,32121070
PL,PL622_628561406,32116608
PT,PT300_310306,32113828
PT,PT300_310701,32059327
GR,EL306_50040101,32047370
DE,DEE0D_15090535,31999200
RO,RO316_131256,31997933
IT,ITF31_061015,31971122
DE,DEB32_07312000,31947487
IT,ITF47_072035,31928685
IT,ITF35_065135,31920997
FR,FR910_97128,31916065
