Date,Price,Open,High,Low,Change %
"Sep 19, 2011",9.1382,9.1214,9.2025,9.1066,0.36%
"Sep 16, 2011",9.1053,9.1233,9.1831,9.0903,-0.37%
"Sep 15, 2011",9.1394,9.2098,9.2621,9.1063,-0.90%
"Sep 14, 2011",9.2222,9.1099,9.2484,9.0982,1.01%
"Sep 13, 2011",9.1303,9.1397,9.19,9.0849,-0.16%
"Sep 12, 2011",9.1446,8.9146,9.1933,8.8859,2.32%
"Sep 09, 2011",8.9369,8.9122,8.9805,8.85,0.14%
"Sep 08, 2011",8.9246,8.9618,8.9991,8.9017,-0.50%
"Sep 07, 2011",8.969,9.0379,9.0609,8.9321,-0.84%
"Sep 06, 2011",9.0453,9.1062,9.1409,9.0009,-0.72%
"Sep 05, 2011",9.111,9.0632,9.1263,9.0588,0.42%
"Sep 02, 2011",9.0731,9.1356,9.1654,9.0534,-0.72%
"Sep 01, 2011",9.1387,9.1042,9.166,9.0614,0.24%
"Aug 31, 2011",9.1172,9.1573,9.1935,9.0831,-0.65%
"Aug 30, 2011",9.177,9.131,9.2158,9.1097,0.44%
"Aug 29, 2011",9.137,9.1101,9.1632,9.0839,0.10%
"Aug 26, 2011",9.1279,9.0806,9.1614,9.0696,0.37%
"Aug 25, 2011",9.094,9.1131,9.1454,9.0657,-0.34%
"Aug 24, 2011",9.1249,9.1162,9.1752,9.0875,0.02%
"Aug 23, 2011",9.1233,9.1269,9.1634,9.0761,-0.21%
"Aug 22, 2011",9.1425,9.1831,9.2341,9.1061,-0.75%
"Aug 19, 2011",9.2114,9.2317,9.2762,9.1501,-0.26%
"Aug 18, 2011",9.2355,9.1139,9.2484,9.1024,1.13%
"Aug 17, 2011",9.1321,9.1995,9.2371,9.1039,-0.87%
"Aug 16, 2011",9.2124,9.2352,9.2954,9.1891,-0.46%
"Aug 15, 2011",9.2546,9.2636,9.3233,9.1955,-0.45%
"Aug 12, 2011",9.2962,9.2262,9.3021,9.1986,0.57%
"Aug 11, 2011",9.2435,9.3195,9.3482,9.2001,-0.99%
